id,Title,url,Product סגנון היצירה,Product טכניקה,Product מצע,Length,Width,Height,filename
3866,'BASEBALL CAP WALKER' - סדרת אנשים,https://under1000.co.il/wp-content/uploads/2021/01/BASEBALL-CAP-WALKER.jpg,,חיתוך לייזר,מתכת,,27.5,41.5,3866.jpg
3873,ג'וקי על סוס,https://under1000.co.il/wp-content/uploads/2021/01/גוקי-על-סוס.jpg,,חיתוך לייזר,מתכת,,52.0,35.0,3873.jpg
3928,חמור ישראלי,https://under1000.co.il/wp-content/uploads/2021/01/חמור-ישראלי.jpg,,חיתוך לייזר,מתכת,,28.0,30.0,3928.jpg
3960,all my heroes are dead,https://under1000.co.il/wp-content/uploads/2021/01/Heroes-2020-scaled.jpg,פופ ארט,צבעי אקריליק,קנבס,,60.0,110.0,3960.jpg
3962,כחול ואדום,https://under1000.co.il/wp-content/uploads/2021/01/כחול-ואדום-scaled.jpg,סוריאליזם,צבעי אקריליק,עץ,,42.0,62.0,3962.jpg
4062,חמסה פרפרים,https://under1000.co.il/wp-content/uploads/2021/01/חמסה-פרפרים.jpg,,חיתוך לייזר,מתכת,,21.0,25.0,4062.jpg
4066,ראש אל השיא,https://under1000.co.il/wp-content/uploads/2021/01/ראש-אל-השיא-1.jpg,,חיתוך לייזר,מתכת,,17.0,20.0,4066.jpg
4079,'THE STUDENT' - סדרת אנשים,https://under1000.co.il/wp-content/uploads/2021/01/רצה-מרתון-1.jpg,,חיתוך לייזר,מתכת,,30.0,41.5,4079.jpg
4086,'GIRL ON SCOOTER' - סדרת אנשים,https://under1000.co.il/wp-content/uploads/2021/01/GIRL-ON-SCOOTER-סדרת-אנשים.jpg,,חיתוך לייזר,מתכת,,23.0,35.5,4086.jpg
4087,'EASY RUNNER' - סדרת אנשים,https://under1000.co.il/wp-content/uploads/2021/01/EASY-RUNNER-סדרת-אנשים.jpg,,חיתוך לייזר,מתכת,,21.5,41.5,4087.jpg
4096,סצנה מהרחוב,https://under1000.co.il/wp-content/uploads/2021/01/סצנה-מהרחוב.jpg,,צבעי אקריליק,קנבס,3.0,100.0,90.0,4096.jpg
4126,בועות,https://under1000.co.il/wp-content/uploads/2021/02/143064096_10158598683294718_4428637477930218905_o-1.jpg,,צבעי אקריליק,קנבס,3.0,50.0,70.0,4126.jpg
4150,עננים,,,צבעי אקריליק,קנבס,150.0,3.0,100.0,
4152,רגשות,,מופשט,צבעי אקריליק,קנבס,140.0,3.0,100.0,
4156,אפשרויות,,,צבעי אקריליק,קנבס,180.0,3.0,100.0,
4157,the kiss 2,,,צבעי אקריליק,קנבס,,,,
4161,אשליות,,מופשט,צבעי אקריליק,קנבס,120.0,3.0,100.0,
4164,The kiss in black &amp; white,,פיגורטיבי,צבעי אקריליק,קנבס,150.0,3.0,110.0,
4167,קסמים,,מופשט,צבעי אקריליק,קנבס,150.0,3.0,100.0,
4173,The horse and I,https://under1000.co.il/wp-content/uploads/2021/03/HORSESS-scaled.jpg,פיגורטיבי,צבעי אקריליק,בד,3.5,60.0,80.0,4173.jpg
4188,צמח בר 3,,מופשט,צבעי אקריליק|שפכטל,קנבס,,100.0,100.0,
4197,מוסתר,,,צבעי אקריליק,קנבס,,90.0,120.0,
4201,העוצמה של הכנפיים,,,צבעי אקריליק,קנבס,,80.0,100.0,
4202,דגי נוי ואני,,,צבעי אקריליק,קנבס,,90.0,110.0,
4205,הנשיקה,https://under1000.co.il/wp-content/uploads/2021/03/70X50C-scaled.jpg,,צבעי אקריליק,קנבס,3.0,70.0,50.0,4205.jpg
4207,דוכיפת,https://under1000.co.il/wp-content/uploads/2021/03/100X50G-scaled.jpg,,צבעי אקריליק,קנבס,3.0,120.0,60.0,4207.jpg
4209,ציפורים בשדה חרוש,https://under1000.co.il/wp-content/uploads/2021/03/100X50EE.jpg,,צבעי אקריליק,קנבס,3.0,100.0,50.0,4209.jpg
4211,עונות השנה,https://under1000.co.il/wp-content/uploads/2021/03/80X60Q-scaled.jpg,,צבעי אקריליק,קנבס,3.0,80.0,60.0,4211.jpg
4213,חצי תפוח ולימון,https://under1000.co.il/wp-content/uploads/2021/03/80X60M.jpg,,,,3.0,70.0,60.0,4213.jpg
4215,שיר ערש,https://under1000.co.il/wp-content/uploads/2021/03/60X60B.jpg,,,,3.0,60.0,60.0,4215.jpg
4217,אתנחתא,https://under1000.co.il/wp-content/uploads/2021/03/80X60J.jpg,,צבעי אקריליק,קנבס,3.0,80.0,60.0,4217.jpg
4242,אווירון,https://under1000.co.il/wp-content/uploads/2021/02/143023789_10158598684749718_7987162361488643928_o.jpg,,צבעי אקריליק,קנבס,,60.0,80.0,4242.jpg
4243,ילדים בשדות,https://under1000.co.il/wp-content/uploads/2021/04/637440520725357356happy_children-1.jpg,,צבעי אקריליק,קנבס,,60.0,80.0,4243.jpg
4268,לאן,https://under1000.co.il/wp-content/uploads/2021/04/MONSTER_HORSE-scaled.jpg,אמנות רחוב|סוריאליזם|קונספטואלי,צבעי אקריליק,קנבס,2.0,99.0,69.0,4268.jpg
4274,לא מחליפים סוס מנצח,https://under1000.co.il/wp-content/uploads/2021/04/002-scaled.jpg,מופשט|פופ ארט,צבעי אקריליק,קנבס,3.0,60.0,60.0,4274.jpg
4279,horse and jazz,https://under1000.co.il/wp-content/uploads/2021/04/004-scaled.jpg,מופשט|פופ ארט,צבעי אקריליק,קנבס,3.0,60.0,60.0,4279.jpg
4280,little gray horse,https://under1000.co.il/wp-content/uploads/2021/04/003-scaled.jpg,מופשט|פופ ארט,צבעי אקריליק,קנבס,3.0,60.0,60.0,4280.jpg
4281,little purple horse,https://under1000.co.il/wp-content/uploads/2021/04/001-scaled.jpg,מופשט|פופ ארט,צבעי אקריליק,קנבס,3.0,60.0,60.0,4281.jpg
4284,חוף דייגים,https://under1000.co.il/wp-content/uploads/2021/04/חוף-דייגים.jpg,,צבעי אקריליק,קנבס,,70.0,100.0,4284.jpg
4293,גיומטריה כתומה,,,צבעי אקריליק,קנבס,,120.0,80.0,
4322,יצורי לילה,https://under1000.co.il/wp-content/uploads/2021/04/005-scaled.jpg,סוריאליזם,צבעי אקריליק,קנבס,2.0,40.0,60.0,4322.jpg
4323,pink horse,https://under1000.co.il/wp-content/uploads/2021/04/pink-horse.jpg,פיגורטיבי,צבעי אקריליק,קנבס,3.0,40.0,60.0,4323.jpg
4327,golden horse,https://under1000.co.il/wp-content/uploads/2021/04/golden-horse.jpg,פיגורטיבי,צבעי אקריליק,קנבס,3.0,40.0,60.0,4327.jpg
4328,gold end blue horse,https://under1000.co.il/wp-content/uploads/2021/04/gold-end-blue-horse.jpg,פיגורטיבי,צבעי אקריליק,קנבס,3.0,40.0,60.0,4328.jpg
4350,בית קפה ברודשילד,,,,,80.0,60.0,2.0,
4352,רוטשילד,,,,,80.0,60.0,2.0,
4354,נוף ירושלמי דיפטיך #1,,,,,150.0,90.0,2.5,
4356,נוף ירושלמי דיפטיך #2,,,,,150.0,90.0,2.5,
4358,נוף עץ זית,,,,,90.0,90.0,3.0,
4360,"South Tel Aviv, Israeli cityscape",,,,,80.0,60.0,2.0,
4362,הכרם,,,,,70.0,50.0,1.0,
4368,סוף הדרך,https://under1000.co.il/wp-content/uploads/2021/05/new-dead-end-scaled.jpg,פיגורטיבי,צבעי אקריליק,קנבס,2.0,70.0,100.0,4368.jpg
4382,בתוך ענן קסום,,מודרני,צבעי אקריליק,קנבס,,80.0,110.0,
4405,ברוש מאורך שביל בורדו 8/9,https://under1000.co.il/wp-content/uploads/2020/06/ברוש-מאורך-לבן-שביל-בורדו-13-20-6-מתוך-9--scaled.jpg,פיגורטיבי,הדפס|צבעי אקריליק,נייר,103.0,38.0,4.0,4405.jpg
4407,רגע לעצמך,https://under1000.co.il/wp-content/uploads/2021/05/רגע-לעצמך_n.jpg,,צבעי אקריליק,קנבס,3.0,80.0,90.0,4407.jpg
4420,בית קפה ברחוב ת״א,,,,,70.0,50.0,1.0,
4424,מודל בסטודיו,,,,,80.0,60.0,1.0,
4447,סוס אדום בשדה קיץ,https://under1000.co.il/wp-content/uploads/2021/06/Red-Horse-in-a-summer-Field-scaled.jpg,פיגורטיבי,צבעי אקריליק,קנבס,3.0,100.0,100.0,4447.jpg
4449,סוס גיאומטרי סגול,https://under1000.co.il/wp-content/uploads/2021/06/Geometric-purple-horse.jpg,סוריאליזם|פיגורטיבי,צבעי אקריליק,קנבס,3.0,100.0,100.0,4449.jpg
4453,הזוג,https://under1000.co.il/wp-content/uploads/2021/06/60X60A-3-scaled.jpg,,צבעי אקריליק,קנבס,60.0,60.0,3.0,4453.jpg
4459,הסוס והצל,https://under1000.co.il/wp-content/uploads/2021/06/80X70C-scaled.jpg,,צבעי אקריליק,קנבס,80.0,70.0,3.0,4459.jpg
4461,אנפות,https://under1000.co.il/wp-content/uploads/2021/06/100X80D-scaled.jpg,,צבעי אקריליק,קנבס,100.0,80.0,3.0,4461.jpg
4463,ירוק,,מופשט,צבעי אקריליק,קנבס,,25.0,25.0,
4472,קיץ,,מופשט,צבעי אקריליק,קנבס,,30.0,50.0,
4474,שלווה,,מופשט,צבעי אקריליק,קנבס,,140.0,100.0,
4475,ריקוד צבעוני,,מופשט,צבעי אקריליק,קנבס,,140.0,100.0,
4476,מלאך תכלת,,מופשט,צבעי אקריליק,קנבס,,120.0,100.0,
4478,אמא וילדה,,,,,80.0,60.0,2.0,
4484,Horse_033,https://under1000.co.il/wp-content/uploads/2021/06/Horse_033-scaled.jpg,סוריאליזם|פיגורטיבי,צבעי אקריליק,קנבס,3.0,60.0,60.0,4484.jpg
4487,Horse_034,https://under1000.co.il/wp-content/uploads/2021/06/Horse_034-scaled.jpg,סוריאליזם|פיגורטיבי,צבעי אקריליק,קנבס,3.0,60.0,60.0,4487.jpg
4489,פיקניק בים,https://under1000.co.il/wp-content/uploads/2021/07/ea2aa3f5-c942-4213-88a4-671766fd6115.jpg,,צבעי אקריליק,קנבס,3.0,50.0,70.0,4489.jpg
4490,על החוף,https://under1000.co.il/wp-content/uploads/2021/07/At-the-beach.jpg,,צבעי אקריליק,קנבס,3.0,70.0,90.0,4490.jpg
4492,ללכת אחריך,https://under1000.co.il/wp-content/uploads/2021/07/Follow-you.jpg,,צבעי אקריליק,קנבס,,,,4492.jpg
4494,משפחה,https://under1000.co.il/wp-content/uploads/2021/07/Fishing-day.jpg,,צבעי אקריליק,קנבס,3.0,50.0,70.0,4494.jpg
4523,היא והוא,https://under1000.co.il/wp-content/uploads/2021/08/35X35A-scaled.jpg,,צבעי אקריליק,קנבס,35.0,35.0,3.0,4523.jpg
4525,כלב בטיול ורוד,https://under1000.co.il/wp-content/uploads/2021/08/80X60V-scaled.jpg,,צבעי אקריליק,קנבס,80.0,60.0,3.0,4525.jpg
4527,Cactus &amp; Cat,https://under1000.co.il/wp-content/uploads/2021/08/30X40B-scaled.jpg,,צבעי אקריליק,קנבס,30.0,40.0,3.0,4527.jpg
4529,ארבעת הרוכבים,https://under1000.co.il/wp-content/uploads/2021/08/80X60S-scaled.jpg,,צבעי אקריליק,קנבס,80.0,60.0,3.0,4529.jpg
4531,סיפור אמיתי,https://under1000.co.il/wp-content/uploads/2021/08/45X45B.jpg,,צבעי אקריליק,קנבס,45.0,45.0,3.0,4531.jpg
4533,פרפרים בחדר שלי,https://under1000.co.il/wp-content/uploads/2021/08/80X60T-scaled.jpg,,צבעי אקריליק,קנבס,80.0,60.0,3.0,4533.jpg
4535,ילדה בנדנדה (כחול),https://under1000.co.il/wp-content/uploads/2021/08/30X40C-scaled.jpg,,צבעי אקריליק,קנבס,30.0,40.0,3.0,4535.jpg
4537,ילדה בחוף הים,https://under1000.co.il/wp-content/uploads/2021/08/40X30A-scaled.jpg,,צבעי אקריליק,קנבס,30.0,40.0,3.0,4537.jpg
4539,ילד וגלגל,https://under1000.co.il/wp-content/uploads/2021/08/30X40A-scaled.jpg,,צבעי אקריליק,קנבס,30.0,40.0,3.0,4539.jpg
4543,החברים של רותי,https://under1000.co.il/wp-content/uploads/2021/08/30X30C-scaled.jpg,,,,30.0,30.0,3.0,4543.jpg
4545,רותי בטיול,https://under1000.co.il/wp-content/uploads/2021/08/60X60B-scaled.jpg,,צבעי אקריליק,קנבס,60.0,60.0,3.0,4545.jpg
4551,הכלב החמוד שלי,https://under1000.co.il/wp-content/uploads/2021/08/80X60W-scaled.jpg,,צבעי אקריליק,קנבס,80.0,60.0,3.0,4551.jpg
4561,Forest Ranger,https://under1000.co.il/wp-content/uploads/2021/08/20210621_143307-scaled.jpg,,,,,,,4561.jpg
4572,Hav,https://under1000.co.il/wp-content/uploads/2021/08/20210621_143251-scaled.jpg,,,,17.0,13.0,8.0,4572.jpg
4582,The Prophet &amp; Kon 6,https://under1000.co.il/wp-content/uploads/2021/08/20210621_142859-scaled.jpg,,,,26.0,21.0,8.0,4582.jpg
4586,SuperMan,https://under1000.co.il/wp-content/uploads/2021/08/WhatsApp-Image-2021-08-13-at-22.37.16-1.jpeg,,,,21.0,18.0,8.0,4586.jpg
4597,WonderWoman,https://under1000.co.il/wp-content/uploads/2021/08/WhatsApp-Image-2021-08-13-at-22.37.15.jpeg,,,,21.0,18.0,8.0,4597.jpg
4601,Harley Quinn,https://under1000.co.il/wp-content/uploads/2021/08/WhatsApp-Image-2021-08-13-at-22.37.17.jpeg,,,,21.0,18.0,8.0,4601.jpg
4605,BatMan,https://under1000.co.il/wp-content/uploads/2021/08/WhatsApp-Image-2021-08-13-at-22.37.19-1.jpeg,,,,21.0,18.0,8.0,4605.jpg
4609,The Joker,https://under1000.co.il/wp-content/uploads/2021/08/WhatsApp-Image-2021-08-13-at-22.37.18-1.jpeg,,,,20.0,19.0,8.0,4609.jpg
4613,Supermario,https://under1000.co.il/wp-content/uploads/2021/08/WhatsApp-Image-2021-08-13-at-22.31.19.jpeg,,,,20.0,19.0,8.0,4613.jpg
4621,Mona XL מפלצת עץ,https://under1000.co.il/wp-content/uploads/2021/08/WhatsApp-Image-2021-08-13-at-22.31.21-3.jpeg,,,,25.0,30.0,14.0,4621.jpg
4625,Green Lola מפלצת עץ,https://under1000.co.il/wp-content/uploads/2021/08/WhatsApp-Image-2021-08-13-at-22.31.21-6.jpeg,,,,15.0,20.0,10.0,4625.jpg
4674,סוד האהבה,,,צבעי אקריליק,קנבס,,70.0,100.0,
4676,אשה עם טווס,,,צבעי אקריליק,קנבס,,100.0,130.0,
4692,Up,https://under1000.co.il/wp-content/uploads/2021/08/WhatsApp-Image-2021-08-18-at-01.33.11.jpeg,,,,7.0,10.0,5.0,4692.jpg
4694,6,https://under1000.co.il/wp-content/uploads/2021/08/WhatsApp-Image-2021-08-18-at-01.33.11-2.jpeg,,,,7.0,10.0,4.0,4694.jpg
4699,Nancy Neg מפלצת עץ בקופסא,https://under1000.co.il/wp-content/uploads/2021/08/WhatsApp-Image-2021-08-26-at-15.22.42-3.jpeg,,,,25.0,21.0,8.0,4699.jpg
4706,Picachu,https://under1000.co.il/wp-content/uploads/2021/08/WhatsApp-Image-2021-08-13-at-22.31.20-3-2.jpeg,,,,21.0,18.0,8.0,4706.jpg
4716,ערב שבת,https://under1000.co.il/wp-content/uploads/2021/08/80X70D.jpg,,צבעי אקריליק,קנבס,90.0,70.0,3.0,4716.jpg
4810,לב סירה אוקר לבן רשת כסף חום 1/5,https://under1000.co.il/wp-content/uploads/2021/08/לב-סירה-אוקר-לבן-רשת-כסף-חום--scaled.jpg,פיגורטיבי,הדפס,נייר,58.0,33.0,4.0,4810.jpg
4840,אשה בלבן,,,,,,,,
4845,Hulk,https://under1000.co.il/wp-content/uploads/2021/09/WhatsApp-Image-2021-09-23-at-14.29.46.jpeg,,,,22.0,20.0,,4845.jpg
4847,SpiderMan,https://under1000.co.il/wp-content/uploads/2021/09/WhatsApp-Image-2021-09-23-at-14.28.33-1.jpeg,,,,22.0,20.0,,4847.jpg
4849,BatMan,https://under1000.co.il/wp-content/uploads/2021/09/WhatsApp-Image-2021-09-23-at-14.20.44.jpeg,,,,22.0,20.0,,4849.jpg
4851,SuperMan,https://under1000.co.il/wp-content/uploads/2021/09/WhatsApp-Image-2021-09-23-at-14.20.44-4.jpeg,,,,22.0,20.0,,4851.jpg
4853,AquaMan,https://under1000.co.il/wp-content/uploads/2021/09/WhatsApp-Image-2021-09-23-at-14.20.43-3.jpeg,,,,23.0,20.0,,4853.jpg
4855,Supermario,https://under1000.co.il/wp-content/uploads/2021/09/WhatsApp-Image-2021-09-23-at-14.20.43.jpeg,,,,22.0,20.0,,4855.jpg
4857,The Flash,https://under1000.co.il/wp-content/uploads/2021/09/WhatsApp-Image-2021-09-23-at-14.20.44-1.jpeg,,,,22.0,20.0,,4857.jpg
4861,Optimus Prime,https://under1000.co.il/wp-content/uploads/2021/09/WhatsApp-Image-2021-09-23-at-14.20.43-1.jpeg,,,,22.0,20.0,,4861.jpg
4864,Pikachu,https://under1000.co.il/wp-content/uploads/2021/09/WhatsApp-Image-2021-09-23-at-14.20.44-5.jpg,,,,22.0,20.0,,4864.jpg
4876,דמויות רקע כחול,,מופשט|נופים,צבעי אקריליק|שפכטל,קנבס,,100.0,100.0,
4883,"דנה סנדמן, אימקה",https://under1000.co.il/wp-content/uploads/2021/10/9317F31B-996C-44FF-B26B-3A80AF314B39.jpeg,דיוקנאות,צבעי אקריליק,קנבס,3.5,70.0,100.0,4883.jpg
4887,"דנה סנדמן, קמילה",https://under1000.co.il/wp-content/uploads/2021/10/8870EB54-E7C9-42D0-9475-CDAAE87C9A84.jpeg,דיוקנאות|פופ ארט,צבעי אקריליק,קנבס,3.0,70.0,70.0,4887.jpg
4889,"דנה סנדמן, נלי",https://under1000.co.il/wp-content/uploads/2021/10/5B600E79-6CA2-49BF-9D76-9B5F28B402FF.jpeg,דיוקנאות|פופ ארט,צבעי אקריליק,קנבס,3.0,60.0,80.0,4889.jpg
4891,"דנה סנדמן, אוזלם",https://under1000.co.il/wp-content/uploads/2021/10/CFAD934E-C9D1-47B1-90D8-18449763EE01.jpeg,פיגורטיבי|ריאליסטי,צבעי אקריליק,קנבס,3.5,100.0,80.0,4891.jpg
4901,צמח בר 4,,מופשט|נופים,צבעי אקריליק|שפכטל,קנבס,,60.0,90.0,
4903,בורקס פנסו,,,,,30.0,30.0,2.0,
4905,מסעדה בדום ת״א,,,,,70.0,50.0,2.0,
4907,צמחי שדה,,מופשט|נופים,צבעי אקריליק,קנבס,,100.0,100.0,
4909,צמח שדה 1,,מופשט|נופים,צבעי אקריליק|שפכטל,קנבס,,80.0,120.0,
4911,צמח שדה 2,,מופשט|נופים,צבעי אקריליק|שפכטל,קנבס,,,,
4918,הרי מדבר,,מופשט|נופים,צבעי אקריליק|שפכטל,קנבס,,200.0,100.0,
4920,3 דמויות בנוף,,מופשט|נופים,צבעי אקריליק|שפכטל,קנבס,,150.0,90.0,
4948,ארוחה תחת שמשיה,,,,,80.0,100.0,2.5,
4950,ערב בעיר,,,,,60.0,80.0,2.0,
4952,קפה איטלקי,,,,,60.0,80.0,2.0,
4954,מסעדה בדרום ת״א,,,,,50.0,70.0,2.0,
4957,Neve Tsedek Cafeteria,,,,,70.0,50.0,2.0,
4959,מסעדה בדרום ת״א,,,,,80.0,60.0,2.0,
4962,לב סירה לבן רשת כחול 5/5,https://under1000.co.il/wp-content/uploads/2021/11/לב-סירה-לבן-רקע-כחול-.jpg,פיגורטיבי,,נייר,58.0,33.0,4.0,4962.jpg
4964,לב כחול רשת כסף 2/8,https://under1000.co.il/wp-content/uploads/2021/11/BY8A5451-scaled.jpg,פיגורטיבי,הדפס,נייר,58.0,33.0,4.0,4964.jpg
4966,וולקנו שחור-כסף 3/5,https://under1000.co.il/wp-content/uploads/2021/05/תחרה-כפול-שחור-כסף-להוסיף-לסדרה-70X100-scaled.jpg,מודרני|נופים,הדפס,נייר,103.0,73.0,4.0,4966.jpg
4967,לב סירה שחור 2/50,https://under1000.co.il/wp-content/uploads/2021/11/BY8A5314-scaled.jpg,מודרני|נופים|פיגורטיבי,הדפס,נייר,73.0,73.0,4.0,4967.jpg
4969,לב סירה שחור-אוקר 3/50,https://under1000.co.il/wp-content/uploads/2021/05/BY8A5322-scaled.jpg,מודרני|נופים|פיגורטיבי,הדפס,נייר,73.0,73.0,4.0,4969.jpg
4981,השתקפות,,,,,,,,
4985,פרחים באויר,,,,,,,,
4995,זוג חסידות,,,,,,,,
4998,סבך,,,,,,,,
5007,מפגש,,,,,,,,
5011,ארמון בחול,,,,,,,,
5026,בטמן 130,https://under1000.co.il/wp-content/uploads/2021/11/20211103_113354-scaled.jpg,,,,130.0,45.0,,5026.jpg
5038,מזנון דני,,,,,80.0,60.0,2.0,
5040,מסעדה וכרמים ביפו,,,,,80.0,60.0,2.0,
5044,זריחה,,,צבעי אקריליק,קנבס,,140.0,100.0,
5051,אישה בשחור לבן,https://under1000.co.il/wp-content/uploads/2021/12/100X80G-scaled.jpg,,צבעי אקריליק,קנבס,100.0,80.0,3.0,5051.jpg
5053,טיול בפארק,https://under1000.co.il/wp-content/uploads/2021/12/80X60X-scaled.jpg,,צבעי אקריליק,קנבס,80.0,60.0,3.0,5053.jpg
5055,ילדה מתנדנדת בסגול,https://under1000.co.il/wp-content/uploads/2021/12/30X30D.jpg,,צבעי אקריליק,קנבס,30.0,30.0,3.0,5055.jpg
5059,אבא וילד,https://under1000.co.il/wp-content/uploads/2021/12/80x60gg-scaled.jpg,,צבעי אקריליק,קנבס,80.0,60.0,3.0,5059.jpg
5060,חתולים,https://under1000.co.il/wp-content/uploads/2021/12/120X60D-scaled.jpg,,צבעי אקריליק,קנבס,120.0,60.0,3.0,5060.jpg
5068,צמח חורף 1,,נופים,צבעי אקריליק|שפכטל,קנבס,,60.0,60.0,
5070,צמח חורף 2,,נופים,צבעי אקריליק|שפכטל,קנבס,,60.0,60.0,
5079,סוד האהבה בצבעים,,,צבעי אקריליק,קנבס,3.0,100.0,120.0,
5081,ברוש מאורך לבן שביל בורדו 7/9,https://under1000.co.il/wp-content/uploads/2020/06/ברוש-מאורך-לבן-שביל-בורדו-10-20-3-מתוך-9--scaled.jpg,מודרני|נופים|פיגורטיבי,הדפס|צבעי אקריליק,נייר,103.0,38.0,4.0,5081.jpg
5084,ברוש מאורך לבן שביל בורדו - שחור 4/9,https://under1000.co.il/wp-content/uploads/2022/01/5-22-לבן-שביל-בורדו-רשת-שחור-4-מתוך-9--scaled.jpg,מודרני|נופים|פיגורטיבי,הדפס|צבעי אקריליק,נייר,103.0,38.0,4.0,5084.jpg
5085,ברוש מאורך לבן שביל אוקר 3/9,https://under1000.co.il/wp-content/uploads/2020/06/ברוש-מאורך-לבן-שביל-אוקר-9-20-3-מתוך-9--scaled.jpg,מודרני|נופים|פיגורטיבי,הדפס,נייר,103.0,38.0,4.0,5085.jpg
5086,לב סירה כחול רשת כסף 3/8,https://under1000.co.il/wp-content/uploads/2021/11/BY8A5451-scaled.jpg,מודרני|פיגורטיבי,הדפס|צבעי אקריליק,נייר,58.0,33.0,4.0,5086.jpg
5087,לב סירה אוקר- שחור רשת כסף 4/5,https://under1000.co.il/wp-content/uploads/2021/08/לב-סירה-אוקר-שחור-רשת-כסף--scaled.jpg,מודרני|פיגורטיבי,הדפס|צבעי אקריליק,נייר,58.0,33.0,4.0,5087.jpg
5088,לב סירה אוקר רשת כסף-חום 2/5,https://under1000.co.il/wp-content/uploads/2021/08/לב-סירה-אוקר-לבן-רשת-כסף-חום--scaled.jpg,מודרני|פיגורטיבי,הדפס,נייר,58.0,33.0,4.0,5088.jpg
5090,"ויקי שמואלי, אבטיח על החוף",https://under1000.co.il/wp-content/uploads/2021/10/222344284_10159011955404718_3714506454039812504_n.jpg,,צבעי אקריליק,קנבס,3.0,60.0,80.0,5090.jpg
5091,summer,https://under1000.co.il/wp-content/uploads/2022/01/208956355_10158963403569718_5522773766803859167_n.jpg,,צבעי אקריליק,קנבס,3.0,80.0,90.0,5091.jpg
5127,פריחה בזוג,https://under1000.co.il/wp-content/uploads/2022/01/IMG_2187-scaled-e1642194747776.jpg,מופשט,צבעי אקריליק,קנבס,80.0,60.0,3.0,5127.jpg
5129,ניצן,https://under1000.co.il/wp-content/uploads/2022/01/8BDBF956-BDEA-41DC-831A-A33B0487E22F-scaled.jpeg,מופשט,צבעי אקריליק,קנבס,80.0,60.0,3.0,5129.jpg
5134,חבצלות,https://under1000.co.il/wp-content/uploads/2022/01/IMG_2139-scaled-e1642197591694.jpg,מודרני|מופשט,צבעי אקריליק,קנבס,80.0,150.0,3.0,5134.jpg
5135,זוג,https://under1000.co.il/wp-content/uploads/2022/01/IMG_3960-scaled-e1642177166435.jpeg,אמנות עכשווית|מודרני|מופשט,צבעי אקריליק,קנבס,70.0,100.0,2.5,5135.jpg
5136,פריחה,https://under1000.co.il/wp-content/uploads/2022/01/IMG_E0648-scaled.jpg,אמנות עכשווית|מודרני|מופשט,צבעי אקריליק,קנבס,70.0,140.0,3.0,5136.jpg
5143,גשם על החלון,https://under1000.co.il/wp-content/uploads/2022/01/8E696A5E-598B-4B4A-A2DE-95A1A542FA11-scaled.jpeg,אמנות עכשווית|מודרני|מופשט,צבעי אקריליק,קנבס,80.0,60.0,3.0,5143.jpg
5144,דיפטיך פרחים ורוד,https://under1000.co.il/wp-content/uploads/2022/01/IMG_2211-scaled-e1642199640289.jpg,אמנות עכשווית|מודרני|מופשט,צבעי אקריליק,קנבס,90.0,60.0,2.5,5144.jpg
5147,דיפטיך פרחים 2,https://under1000.co.il/wp-content/uploads/2022/01/IMG_2212-scaled-e1642201081315.jpg,אמנות עכשווית|מופשט,צבעי אקריליק,קנבס,90.0,60.0,2.5,5147.jpg
5148,פרידה קאלו,https://under1000.co.il/wp-content/uploads/2020/05/e1e24161-85b4-449d-80de-27ca496a0d41.jpg,,צבעי אקריליק,קנבס,3.0,50.0,50.0,5148.jpg
5150,נחל הירקון,https://under1000.co.il/wp-content/uploads/2021/04/900404d2-33d7-45a7-a254-570dca6c9cb8.jpg,,צבעי אקריליק,קנבס,3.0,50.0,60.0,5150.jpg
5173,שוק הכרמל,https://under1000.co.il/wp-content/uploads/2022/01/שוק-הכרמל.jpg,,,,60.0,3.0,60.0,5173.jpg
5174,שמשייה בצהוב,https://under1000.co.il/wp-content/uploads/2022/01/IMG_20190514_103427_353.jpg,,,,100.0,3.0,80.0,5174.jpg
5176,רקדניות בשני צבעים,https://under1000.co.il/wp-content/uploads/2022/01/3-רקדניות-בשני-צבעים.jpg,,,,150.0,3.0,70.0,5176.jpg
5182,נוף אבסטרקט כחול,https://under1000.co.il/wp-content/uploads/2022/01/השוק-בורוד-וכחול-scaled.jpg,,,,190.0,3.0,80.0,5182.jpg
5194,שוק הפשפשים,https://under1000.co.il/wp-content/uploads/2022/01/שוק-הפשפשים-2021.jpg,,,,110.0,3.0,100.0,5194.jpg
5195,רחוב אבסטרקט בורוד וירוק,https://under1000.co.il/wp-content/uploads/2022/01/שדרהבתל-אביב-1.jpg,,,,180.0,3.0,60.0,5195.jpg
5196,רחוב בתאילנד,https://under1000.co.il/wp-content/uploads/2022/01/זכרונות-מתאילנד.jpg,,,,80.0,3.0,60.0,5196.jpg
5198,המדרחוב בזכרון,https://under1000.co.il/wp-content/uploads/2022/01/רחוב-בזכרון-יעקב.jpg,,,,80.0,3.0,60.0,5198.jpg
5199,נחלת בנימין בצהוב,https://under1000.co.il/wp-content/uploads/2022/01/נחלת-בנימין-בצהוב-scaled.jpg,,,,150.0,3.0,70.0,5199.jpg
5208,הרהורים,https://under1000.co.il/wp-content/uploads/2022/01/הרהורים.jpg,,,,100.0,3.0,120.0,5208.jpg
5209,tlv abstract,https://under1000.co.il/wp-content/uploads/2022/01/tlv-abstract.jpg,,,,60.0,3.0,60.0,5209.jpg
